id,sentence
11753,@2011年9月11日\n想吃汉堡了 和朋友约在boxing cat～前一晚我发信息跟他说复兴西路店 他说不知道地址 不过会自己去查\n居然第二天我到了哪里找了半天没找到他 结果电话一通！泥马的 他在复兴中路一刚！\n各么看在我已经迟到了超过半个小时的情况下 只能我过去找他～\n中秋节小长假 路上还特别堵～心里哈吼！而且说实话 现在不太喜欢思南公馆哪个赤老地方的\n等我终于从后门找到boxing cat推门进去 里面兜了一圈还是没能找到他～\n跑到外面找一圈 在露天位子的角落头终于发现发的身影～\n此时已经比当初约定的时间晚了整整一个小时！shit！他甜品都吃掉一份了～台子上的饮料也都快吸光了～\n各么这次迟到不好怪我的 2个人都又错！\n然后我就开始念叨 又没太阳 ***瓜搭的天气居然还坐外面～错起瓦～\n废话不多抱怨了 我要吃大汉堡！！下午3点半了人家还没吃午饭好瓦！\n小姐3催4请不给我菜单 这也是坐外面角落头的坏处\n搞的我很火大的自己去拿了菜单～\nhappy hour啤酒35块一杯～我要了一杯最light的～\n然后牛肉汉堡只有一款～那么就是你了吧！medium的～\n还要了一份鸡翅膀～\n本来想再叫个甜品 想想一个汉堡已经很罪恶了～hold住！等等再看～\n汉堡上桌我被shock到！长的真丑陋～那2片面包真是巨大 大到我都看不到里面的肉饼\n拿起来咬了一大口都没咬到肉～\n后来终于咬到肉以后 我好激动～那肉比面包好吃多了！\n一边吃着汉堡 汁水一边滴滴搭了～可惜那汁水不是牛肉肉饼里的 是酱汁！shit！！\n薯条真心不好吃～长的很魁梧 但是味道真糟糕～而且只有番茄酱蘸～\n鸡翅膀不谈了！味道居然和上海菜里的公爆膳背一个味道！诡异了！！\n喝着啤酒 吃着汉堡～还啃了4个鸡翅膀 若干薯条～\n我知道我在吃一堆容易让我长胖的食物\n我知道我其实觉得他们都不是太好吃\n可是我的嘴巴就是不停的在吃！\n天哪～\n然后一个汉堡啃完～我觉得我好像还没饱！完了～\n纠结着要不要再点个甜品 好像隔壁桌点的蛋糕很不错的样子～\n但是想想一下子吃那么多垃圾食品 我这时寻死阿！还是休息休息再说～嘴巴先停一停～\n然后朋友赶时间咬去吃喜酒先走了 于是我一个人散步去新天地继续塞饱肚子～
11756,很久没来这里了，发现城隍庙附近多了一个很时尚的广场哦，吃的玩的逛的都有了\n同学住在附近，所以就来这里逛了一下，觉得还挺不错的
11763,这家店觉得是粗粮王里比较好的~虽然老说不喜欢自助，现在看看自己真的吃了不少啊~环境不错，比小寨那家不知道好多少倍…也许是那边学生去的太多，总感觉好吵~最爱火锅和蛋挞(我记得应该是有的)
11773,非常喜欢这边优雅安静的环境，情人节去的，很有约会的浪漫感觉而且音乐也很給力，这边的披萨还有芦笋也很有味道，其他菜没有什么印象了。哈哈
11778,公司附近，经常加班，吃腻了牛大碗，就到这儿换个口味，性价比一般，不过味道还不错。\n尤其是鲜虾小笼包。\n其他套餐之类的就很普通了。
11798,大爱手撕鸡，很好吃性价比很高。他家主打的烧鹅很入味\n酒酿园子也不错，菜量算蛮大的。\n家里人随便吃吃还是性价比蛮高的一家店。
11809,听说了男拍神奇女拍安图的传闻。于是去了安图。\n安图一套求职照80块，包括4张2寸，8张1寸，但是只能选一张照片。神奇的是一套70，也是4张2寸，8张1寸，但是可以有两张不一样的照片。这点上来说，神奇比较便宜。\n不过安图的摄影师蛮好的，会调节气氛，而且会给拍很多张照片让你选择。同学去神奇拍的，只拍了几张，然后也不给看，他们给你选。\n安图最后效果出来还是蛮好的，就是腮红有点明显。。。然后神奇的P的比较严重，脸部很不真实。\n当然每个人的感觉应该都不一样吧，审美差异，哈哈~~
11813,其实个人感觉很一般的，烧仙草味道是蛮弄得，但是奶茶和蜂蜜的搭配并不是那么贴切，阿德及给的好少，相比较烧仙草还是阿德及更有味道一点。\n至于其他的都没怎么尝过，所以也不好说，总体感觉一般般吧，不知道为什么评价好高啊！
11848,比较小的一个公园，有湖有树，在地坛附近，闹中取静，环境优雅。有些小孩子的游乐设施。夏天去散步纳凉很不错，造福了附近的居民！
11872,每次去都有很多人，口味不错，服务很很好，这里的环境也比较喜欢。南瓜粥、里脊肉都很喜欢，就是上次去楼上包间里，不知道为什么桌上会有小蚂蚁，难道也是“慕名而来”？
11881,来苏州最钟爱的甜品店了~夏天的时候一碗仙草冰下去，爽歪歪了~~\n芋圆QQ的，珍珠也比外面其他家的好吃多了，用的材料应该很不错的，一碗的量还是可以的，仙草系列的汤底是热仙草，芋圆系列的应该是黑糖汤底吧。\n奶茶是粉做的，不好喝，太甜了，会腻，听说冬瓜茶不错。牛奶冰觉得很不划算啊，那么贵结果半杯都是冰，连牛奶都没有……\n个人认为豆花系列很无味啊……\n紫米粥很好喝，10元左右，加上芋头的好吃，芋头糯糯的~软软的，粉而不散，还有嚼劲~\n麻薯系列20元一份，8个，蛮贵的，不过真的蛮好吃的。买的时候看到是从冰柜里包装袋里拿出来的，就像是在商店里买的一样。\n最好找他们要积分卡，15元以上的产品满10杯送一杯，我会慢慢吃的~~嘻嘻\n还有，他们家的打包盒非常赞啊，很结实，很科学，不会撒而且很稳，不过要收一元钱。\n欧尚的店一到饭点的高峰就没位子了，最多只能坐10个人啊……
11889,基本上南京东路人民广场所有的必胜客都吃了一个遍了。\n还是感觉三阳店的味道最棒了。\n海鲜焗饭有点点辣，很入味，就是有点干。虾仁还是满多的。\n田园披萨，必点之一。希望吃上面的菠萝\n拼盘，有鸡翅，土豆圈圈，还有鱿鱼等，4样东西，不会吃腻。\n最后来点水果沙拉。真的很美味。
11897,除了人多还是人多，本来以为世博会结束以后进去人会少些，没想到平时工作日进去还会要排队，里面感觉和想象中的差不多，除了清明上河图以外也没什么可看的~
11898,出门前朋友特意嘱咐要带些煌上煌的酱卤回去 特别是这里的酱鸭 味道微辣 酥香 在北方很难买到 带了些回去给朋友 哄抢而光 …… 足见其魅力
11947,绕了半天才找到，不是观光的，是交通工具啦。买了往返票的，结果一次性都剪了，哎。。。。。其实单次来回的话，买单程就行了，不出箱子即可
11973,"点了生牛肉河粉和大茴香河粉,两人份小吃，还有饮料两杯。东西味道真的清淡，还是不错的。老公觉得河粉以及肉的份量不够饱，对于女性来说应该还是足够了。"
12045,装修和产品都和日本差不多，不过店一般比日本的小，也没有童装。店员很热情，就是“欢迎光临，请随意挑选”的语调超级奇怪，每个人都是那个调，不知道是不是统一培训的。。。东西质量还不错，价格也还好，和日本持平，甚至比日本还便宜。
12046,想唱歌就直接去了，现在在做活动，2小时送一小时，不错\n人还不少呢，音响可以，也更新了新歌，服务也不赖\n酒水和其他的KTV一样有点小贵\n楼下就是呷哺，吃着也不错
12063,这家的龟苓膏有名的 吃完谢记鱼蛋就赶了过去\n苦中带甘的味道 大热天吃下很爽\n有名的中药店 柜台前的男生是中医毕业\n现场抓药配药 搞了个龟苓膏秘方吧\n很不错 那些凉茶什么的 也要喝的
12066,我们小时候这可是相当有名的，虽然现在风光不再，但是味道还是比其他的店好吃，不过年轻人还真是不怎么太选这地方喽，偶尔路过来吃，这里离好乐迪近嘛，唱完过来吃饭，然后再逛街，不错。饺子必选三鲜馅嘛
12073,一向喜欢粤菜，对茶餐厅也情有独钟。看着店名挺有意思的，就进去吃个晚饭。\n点了双拼饭，附送一个例汤。例汤用胡萝卜煮的玉米，味道还可以，略有点怪。双拼饭是烧鸭和白切鸡，两样做的都很地道，烧鸭略有点淡，白切鸡是我吃过的最入味的~配菜就一般啦\n有机会试试那些点心去
12106,头几回几乎每个晚上都在那里用餐，都是点海南鸡饭，不要鸡翅膀不要鸡腿不要辣酱只要鸡胸脯和蒜蓉。然后，里面的服务员一见到我就直呼要什么什么。只是我唯一吃过的。喜欢蒜蓉，白菜清汤，鸡油饭吃多会腻
12119,bf买了哈根达斯的月饼，，还是两大盒。。感觉挺不错。。。可惜那毛爷爷了。。。不过试过了下回九不会再买这么贵的了，时不时试试小套餐就差不多了，哈哈。。最近感觉顾客不是上帝。。服务员才是~~~什么世道啊
12138,要了馋嘴蛙锅，还是这好吃！然后要了一堆有的没的，二人花了200 不便宜！\n走的时候还剩了好多！ 不过酸梅汤不错！ 我喜欢！\n忘了说，我还爱那的烧饼！
12150,今天聚会选在这里。头一次来。食物供应充足，没想到宣化街修路，这边中午还么多食客。\n吃了好几种不同口味PIZZA。\n总的来说还可以吧。\n饮料是用粉充的一般，冰激凌色素太多。口感都不行。
12156,"论坛上有人炒作，说老板如何如何帅等等。今天从好吃街一路吃过来，正好经过，就进来试试。餐品和饮料品种繁多，经过研究以后点了个牛腩乌冬。味道可以说一般吧，乌冬里面的牛肉是否牛腩到是值得商榷，我觉得不像服务员说就是。分量较少，看来香港人食量小啊压力大了吃不下东西。要不是肚子里面两块蛋糕一个面包外加一个烤玉米，真还没有吃饱。\n再补充一点,菜单的英文说明很多多低级错误，比如把绿豆写成red bean"
12171,说了是面馆，当然去吃面啦，这面真贵。不像人家兰州拉面那么经济大众。装修到是不错，适合和朋友同事一起来聚聚的，哈哈
12173,点了个新出来的鸡后腿石锅饭，鸡肉一点味道也没有，酱汁都干了，米饭跟锅巴一样难吃。。。。\n还有什么烤串拼盘啊、牛肉豆腐锅什么的，乱点的，都不好吃，那个带点辣味的海菜还不错。
12200,"之前朋友公司发的电影票去看过一次,场地不算很大,都是机关和学校人员去看的多,负责场务的人员非常的有礼貌,让消费者挺满意的."
12203,"去喝满月酒的,楼梯挺陡的看着有点吓人,菜色挺好的,味道也适中,大厅位子挺多的,不知道算不算当地不错的饭店,反正吃着还行"
12214,"第一次也是最后一次去这家店，总体差到要命，昨晚7点半进店，过节了连句欢迎光临都不说。入座后，茶水纸巾都不送，免费的南瓜粥也不送。后来发现给我们的大麦茶居然是前面客人喝剩下的，倒了半天倒不出，后来服务员连个解释都没有就拿去冲了一壶，再拿上来的时候发现倒出来是白开水……点餐完毕后等了很久不上菜，先上了石锅饭难吃得要命，这是我吃过最难吃的石锅拌饭，是没有味道的，后来烤肉拼盘上来了，迟迟不给上炉，等了好久才来个大妈级的服务员不情不愿给你上火开炉，吃到一半了连叫的饮料都没上，催她后她说饮料没有了，我靠，没有了你也不打个招呼……嘴巴太干了就问她为什么免费的南瓜粥都没上，她才去端过来几份。btw,石锅饭都吃完了，调羹都没有给我上过，我就是用筷子吃的，这服务实在太差了，怪不得门口都不用等位的。其实烤肉店肉都是差不多的，味道也大同小异，但是这种服务意识和态度实在是……最后结账的时候开发票，抬头我说第一财经，那打字的营业员居然听不懂不会写，还叫我写下来，这文化程度……再次汗。我们吃完后出门了也没人招呼说欢迎再来什么的，估计知道大家都不会再来了吧。4颗星不知道怎么评出来的，估计都是托，绝对的托……大家以后千万不要..."
12232,去过一次，是晚上去的。价格有点贵，灯光比较昏暗，味道一般般。\n旁边的唯尚面包房也比较贵，也没有打折。
