sentence,label
我不敢吃鸡头，所以朋友吃的，我吃了鸡翅、豆腐什么的。味道还可以比较够味，肉都很烂。值得一提的是我平时不喜欢吃血的，他家的血味道挺香的，味道还可以。,0
这个店在北京不算大，但是来福士里面其他服装店也比较多，可以多逛逛，但是打折不是太狠，不像旁边的ZARA现在全都打折，HM里也就20%的打打折，但是已经不错了，我感觉比ZARA的便宜,1
好吃！！ 精致的粗茶淡饭，餐厅环境很好，价格不贵 非常喜欢 有江南的小口菜肴 有武汉的特别气质 融合的相得益彰 菜品不算多，但已足以。,1
月影法式铁板烧新开业有好多优惠，消费满50元或以上均可免费获赠法式鹅肝蒸蛋1份，在月影吃野每人可免费获赠精美甜品1份。环境还可以坐的很舒服，有些法式餐厅的感觉，服务还可以，价钱都不是很贵，一个铁板烧商务套餐才38元。月影整体上还是不错的，情侣约会和朋友聚餐和商务都可以！,1
就在世贸天街顶层，带孩子玩翻斗乐之后，在这里吃饭。主要看中环境。从靠窗的位置可以一览世贸天街的广场，晚上还可以欣赏天阶顶上的大幕。 口味非常一般，菜量很小，说是粤式菜品，个人感觉不够地道。面食完全没有味道。 服务很差，让拿的东西最后居然忘了，而且基本没有换碟，就这样还加收10%服务费。 总的来说，不会去第二次了。,0
整个巴春B1最难吃的一家店！！！ 那天本来想去吃小杨生煎，可惜小杨生意太好，看边上这家空位很多才吃的，结果吃了才知道为什么这家那么多空位，我和泡点的两碗面都爆难吃，猪肝是臭的！！！！发誓以后再也不会去！！！,0
我是陪孩子去的，没想到这么好吃，正宗的咖喱饭 ，服务员也挺热情，以后会经常光顾的，还有就是下饭的小菜真好吃，哈哈，免费的。,1
离家近偶尔会去看看书，环境没得挑，很好，明亮，种类齐全， 楼下有日杂小吃，周末吃晚饭上来看会儿书是很惬意的， 图书大概分布在两层，可以按照指示去相应的楼层查找，很方便！,1
这里没什么人的，衣服牌子不是很多，好像只有亦谷是我认识的牌子。去那儿主要是逛街逛累了，吃顿饭或满记甜品休息一下。店门口附件推销英语课程的人贼多，挺讨厌的。,0
"很不错,刚开业的时候买二送一,尝了她家的焦糖布丁,金焰布蕾,另外赠送了一个芝士味道的面包布丁,也很不错,一口气和男友全部吃光光!",1
性价比很高，适合家庭聚会的，我们一家吃的很热闹，物有所值，火锅的味道也不错，觉得比吃海底捞有满足感……店内的风格也很温暖，值得去~,1
春园一直挺火的，刚开业的时候总是排队。 肉质有好有坏的，虽然肉的名目很多，但是也就是肥牛最好吃。 他家培根挺差的，感觉就是火腿。 每次去都要抢点金针菇。烤鸭味道还可以，就是不常能等到。,0
无论什么时候过去，都有人再吃，记得好早以前一个小门脸，现在在麻辣烫里面也选的店面大的了，味道还好，和以前吃的一样。,1
没挂牌的五星级，环境非常棒，非常喜欢这样的小园林，设计真的没话说，愿意一辈子住在这。自助餐厅的早餐种类不少味道不错。唯一缺点是房间没有路由器不能无线上网。,1
记得读大学的时候一直会去拍大头贴，只要出了新机器总想去尝试下，就是价格贵了点，不过式样真的蛮多的，很好玩哦。差不多每个机器都试过了呢。,0
美特斯邦威其实就是美国的大众品牌 而后被国人收购炒作起来的 衣服质量方面还算过得去 设计版型只能说得上是还可以 不是特别的美观,0
味道不算十分好，菜式不多。不过睇波环境还是可以的，期待晚上人多的时候再过来，气氛应该会好很多！！！！,0
应该是算比较正宗的火锅店了，第一次去吃的时候就是冲的羊肉去的，记得以前家人带回来生的，还满好吃的，但这次去吃，感觉羊肉的味道实在有点重，有点难接受，不过总体还是不错的,0
这家KTV以前经常去唱的，主要开了比较早的缘故。对面就是南华火锅，吃好火锅就可以开怀大唱了。环境一般，服务一般，价格也不是十分实惠。相对于现在五角场商圈的KTV来说，已经属于文化大革命的产物了。因此人气也没有以前那么旺了，去了也不必预约了。,0
晚上没正经吃晚饭，就一家家吃过来吧。这是第三站，就要了份土笋冻。个人感觉，这土笋冻还不如康家的，味道是差不多，调料不够理想。也可能是个人口味偏好的原因，不好一概而论。,0
和同事午餐过一次，环境挺在有日本风味的，服务员也蛮热情大，菜式味道还行，不过上菜速度稍显慢了点，其他都还是不错大,1
觉得一品粥太甜了，白粥喝着太没意思了，还不如自己熬得好喝 点了两个菜，感觉像砂锅粉带，不过肉很多，觉得还可以，忘了什么菜了， 结账的时候告知可以办会员卡，充值500可以免费，不然3元办一个，好像是这样的 经常有优惠卷，与维络城卡联合有活动,0
人倒是不少 可惜没什么好吃的 别指望吃回本 估计成本主要在房租上吧 奥尔良鸡腿：有点小，刚出炉的时候倒是挺脆的 布丁蛋糕：这个看起来像现做的，口感还行 牛排：需要多等一会，煎得不均匀，有些过了有些刚熟 pizza：吃不出cheese味。。。 螃蟹：没肉，虽然个头挺大,0
服务简直系一流的差啊.....食物更加系无得弹啊（完全比我自己煮的还要差）....等上菜的时间超耐....一定不会在去第二次了.....!!!!!!!,0
星洲炒米粉还算不错啦，不很油腻又充分入味。不过鲜虾云吞面太过寡淡，不敢恭维。店内装修略显凹凸，暗暗的陈旧感，喜欢不来。,0
环境不错，中午大中小点3。8元很实惠，吃不完还打包了，特点也就10元。下载了点评的7.8折短信，只有炒菜享用，特价菜都是除外的。,1
论中餐还是比不上专业中餐店，但环境还不错啦。人有点主多了，有点吵啦。不过，地理位置还不错，所以在市内还行吧。,0
点了厚多士，墨鱼胶油条，茄子，菠萝油等，觉得厚多士没有绿茶的好吃，茄子没有新旺的好吃，菠萝油有点冷了，意外的墨鱼胶油条很美味。,0
我喜欢麦家的程度，大于开封菜。 但是遇到汉堡王，这两个就靠边站了。 到家乐福买东西，顺便过来这里吃东西。 生意一直很好，毕竟靠近大卖场的缘故，服务也很好。 辣鸡翅、麦乐鸡不敢恭维，放了很多防腐剂。 巨无霸很好，尤其喜欢里面的酸黄瓜。 这里买早餐很不方便，不如外面的开封菜。,0
"容意发牛杂店,有时行过，都会进去食反碗牛三星或者牛羊杂汤，这度比较多老街坊系度食，而且他们的汤来讲，算系比较多料而且几好食的。",0
也是中餐的一家连锁店。我这人不喜欢西餐，最多就在肯德基吃个鸡翅啥。所以吃的多的还是中餐。所有的中餐连锁都差不多吧，盖浇饭之类的。,0
记得最早过去吃还是没改名之前，叫京福华，正好店庆，肥牛一块钱一盘，吃的那个爽啊。后来随着收入的增加去的也多了，特别是跟以前同学聚会，大家都会选择这个地方，不是太贵，环境很好。,1
两个人去的，味道不错，当时要的是章鱼牛肉锅，味道很不错。人比较少。菜量不是很大。价格稍微有点贵。环境的桌子坐的不是太舒服。,1
要了一个 香辣鱿鱼的 一个 黑椒牛肉的 饼外表 很酥 咬一口就咬到馅了 分量很足 牛肉的肉真的很多 味道还不错 鱿鱼的很惊喜 带点辣味 里面有小块的鱿鱼 挺好吃的,1
刚吃火锅觉得还可以，菜比较新鲜，到最后吃完火锅以后，服务员会把汤捞干净，放点米饭做成粥，那个粥好好吃工，而且会觉得火锅里没有放太多调料，还蛮好的,1
据说是跟口福居有着千丝万缕联系的一家店～ 这地方真是美味又实惠啊～羊肉又鲜又嫩，强烈推荐黄瓜条羊肉，木耳偶尔也会有优质出品，毛茸茸的～蔬菜类也中规中矩～ 主要是他家性价比真的很高～ 有一次和两个姐妹去，三个人才花了120不到～以我和bf的大食量，也就是110～120 还有一次因为等位太久，服务员赠了我们酸梅汤无限续杯～ 哦，对了，他家酸梅汤桂花味很浓，也是大爱～,1
寻日同爸爸D朋友一齐出黎吃晚饭，听讲呢间野就系爸爸朋友屋屋附近，所以就过去吃啦，服务方面真系麻麻，上菜慢，而且态度麻麻，餐厅环境有少少似大排档形式，价钱却是饭店性质，所以就觉得5系甘抵啦，味道都尚算OK噶，不过就欠缺少少野咯，有冷清噶感觉的，过去吃饭噶人5多，都会有吉台没有坐噶......,0
"就在我家楼下,基本上有1个月,隔天就去那解决晚饭~!! 味道还行,属于上海人的常规口味,东西嘛做的蛮干净的,面条等也是上海人的做法. 如果想不到去哪吃饭,这边的选择还是不错的",0
"中午店里非常之忙,不过看到这么多人排队等着吃那一碗现炒浇头面,很是期待.店堂很亮,面是无限放题,很适合食欲好的兄弟们噢.面很有劲道,浇头的量也挺足,属于典型的浓郁口味.在打浦桥这带属于中等左右的价格,属于还愿意去第二回的面馆.",1
同学说这家是新开的 正好在附近阿萨帝唱歌，唱完大家就提议来这家吃，生意很火，刚刚5点钟去就已经在等位置了，服务态度也还可以，总体来说还是不错的，味道也不错。第一次在同学推荐下吃的烤豆腐，上来的豆腐没有裹上生鸡蛋，同学又要了三个生鸡蛋，浇在豆腐上面，味道果然相当不错，推荐大家试试。,1
很有特色的餐厅，在西安有很多分店，每一家装修不同，但是味道和服务都很棒。非常喜欢吃里面的韩式火锅，每次去都必点的菜品，另外玄米茶味道也很好。不过相比而言我更喜欢东二环那家店榻榻米包厢的风格。饭店服务也非常好，算是比较正宗的日本料理，只是经常去会排队。,1
和北方的店比起来，服务菜品还是有差距的。还有就是环境太吵，换篦子也不及时，还有改进的地方哦～～^^^^^^,0
为老人订的房，反映很不错：位置好，地段高雅，周围可以参观和购物的地方比较多；设施不错（04年住过，装修到现在保养不错）；价格也不算很贵。下次还会订。,0
前天和朋友去乐购买点年货。 正好是中午去的，去的时候正好就去吃了。 反正就在楼上，去的时候正好是饭点，人也不是很多。 东西的口味都是一般般。,0
店面古朴，比较清静；点了个冰的双皮奶，很快就吃完了，也不觉得腻，味道比较甜，很好吃；作为休闲小吃路边吃一吃是很不错的。,1
跟其他的兴隆店一样。乱糟糟的，就像个大市场。售卖的东西也没啥正经玩意。看着就没有购买的欲望。这个定位估计没把我定位到目标顾客群中，我也就识相一点，不要再去了。,0
